name,componente,codigo_cmn,n_decreto,categoria,fecha_decreto,nombre,codigo_raiz,observacion_division_politica_administrativa,tipo_de_decreto,fecha_de_publicacion_en_el_diario_oficial,superficie_oficial_en_hectareas,superficie_oficial_en_metros_cuadrados,lon,lat
Horcón de Piedra,No aplica,01330_SN_13501,28,Santuario de la Naturaleza,28-07-2011,Horcón de Piedra,No aplica,Sin Observaciones,Decreto Ministerio del Medio Ambiente,07-12-2011,1968,19680000,-71.00294104,-33.84915808
Humedal de Tunquén,No aplica,01514_SN_MT,75,Santuario de la Naturaleza,10-10-2014,Humedal de Tunquén,No aplica,"El Monumento se encuentra emplazado en las provincias de San Antonio y Valparaíso, y en las comunas de Algarrobo y Casablanca.",Decreto Ministerio del Medio Ambiente,22-01-2015,"95,97",959700,-71.65747721,-33.27720015
Quebrada de Córdova,No aplica,01666_SN_MT,30,Santuario de la Naturaleza,14-07-2017,Quebrada de Córdova,No aplica,El Monumento se encuentra emplazado en las comunas de El Quisco y El Tabo.,Decreto Ministerio del Medio Ambiente,14-11-2017,"137,43",1374300,-71.65754079,-33.44126676
Campo Dunar de la Punta de Concón,No aplica,00593_SN_MT,481,Santuario de la Naturaleza,05-08-1993,Campo Dunar de la Punta de Concón,No aplica,El Monumento se encuentra emplazado en las comunas de Concón y Viña del Mar.,Decreto Supremo,28-04-1994,"30,09",300900,-71.54900618,-32.9447997
Quebrada de Chacarillas,No aplica,00907_SN_01405,664,Santuario de la Naturaleza,23-08-2004,Quebrada de Chacarillas,No aplica,Sin Observaciones,Decreto Exento,28-09-1991,"16069,7",160697000,-69.08412515,-20.65767498
Laguna Conchalí,No aplica,00789_SN_04203,41,Santuario de la Naturaleza,27-01-2000,Laguna Conchalí,No aplica,Sin Observaciones,Decreto Exento,10-02-2000,"50,9",509000,-71.49678023,-31.87616039
Raja de Manquehua - Poza Azul,No aplica,01706_SN_04204,13,Santuario de la Naturaleza,28-02-2018,Raja de Manquehua - Poza Azul,No aplica,Sin Observaciones,Decreto Ministerio del Medio Ambiente,08-06-2018,2242,22420000,-70.8977381,-31.67815901
Humedales de Tongoy,No aplica,01710_SN_04102,2,Santuario de la Naturaleza,05-01-2018,Humedales de Tongoy,No aplica,Sin Observaciones,Decreto Ministerio del Medio Ambiente,14-06-2018,"106,5",1065000,-71.57016566,-30.30407502
Quebrada Llau LLau,No aplica,01677_SN_04203,47,Santuario de la Naturaleza,19-01-2018,Quebrada Llau LLau,No aplica,Sin Observaciones,Decreto Ministerio del Medio Ambiente,19-01-2018,1779,17790000,-71.05334969,-31.98734726
Sitio denominado Monte Aranda,No aplica,01685_SN_04203,46,Santuario de la Naturaleza,19-02-2018,Sitio denominado Monte Aranda,No aplica,Sin Observaciones,Decreto Ministerio del Medio Ambiente,19-02-2018,476,4760000,-71.17721382,-31.99933629
Humedal de la desembocadura del Río Lluta,No aplica,01143_SN_15101,106,Santuario de la Naturaleza,06-04-2009,Humedal de la desembocadura del Río Lluta,No aplica,Sin Observaciones,Decreto,28-11-2009,"30,64",306400,-70.32476694,-18.41384171
Isla Kaikué-Lagartija,No aplica,01667_SN_10102,33,Santuario de la Naturaleza,10-08-2017,Isla Kaikué-Lagartija,No aplica,Sin Observaciones,Decreto Ministerio del Medio Ambiente,14-11-2017,"0,74891","7489,1",-73.2872608,-41.81098877
Parque Pumalín,No aplica,00957_SN_MT,1137,Santuario de la Naturaleza,19-08-2005,Parque Pumalín,No aplica,"El Monumento se encuentra emplazado en las provincias de Llanquihue y Palena, y en las comunas de Cochamó, Chaitén y Hualaihué.",Decreto Exento,26-08-2005,"288688,99",2886889900,-72.34357358,-42.60364675
El Zaino - Laguna El Copín,No aplica,01748_SN_05706,10,Santuario de la Naturaleza,06-06-2019,El Zaino - Laguna El Copín,No aplica,Sin Observaciones,Decreto,06-02-2020,"6741,37",67413700,-70.57623438,-32.62207239
Humedal Río Maipo,No aplica,01754_SN_MT,1,Santuario de la Naturaleza,27-01-2020,Humedal Río Maipo,No aplica,Sin Observaciones,Decreto Supremo,09-07-2020,"60,3",603000,-71.62655885,-33.62154399
Cerro Santa Inés,No aplica,01753_SN_MT,9,Santuario de la Naturaleza,04-06-2019,Cerro Santa Inés,No aplica,Sin Observaciones,Decreto Supremo,03-07-2020,"713,8",7138000,-71.48908994,-32.16868095
"Río Cruces y Chorocomayo, zona húmeda de los alrededores de la ciudad de Valdivia",No aplica,00287_SN_MT,2734,Santuario de la Naturaleza,03-06-1981,"Río Cruces y Chorocomayo, zona húmeda de los alrededores de la ciudad de Valdivia",No aplica,El Monumento se encuentra emplazado en las comunas de Valdivia y Mariquina.,Decreto Supremo,04-07-1981,0,0,-73.19207843,-39.70373786
El Natri,No aplica,01751_SN_08204,29,Santuario de la Naturaleza,29-09-2019,El Natri,No aplica,Sin Observaciones,Decreto,25-03-2020,"282,26",2822600,-73.2807206,-37.89775843
Humedal Costero Carrizal Bajo,No aplica,01755_SN_03304,39,Santuario de la Naturaleza,20-11-2019,Humedal Costero Carrizal Bajo,No aplica,Sin Observaciones,Decreto Exento,26-08-2020,"46,8",468000,-71.14084728,-28.08914511
Humedales de la Cuenca de Chepu,No aplica,01756_SN_MT,3,Santuario de la Naturaleza,27-01-2020,Humedales de la Cuenca de Chepu,No aplica,El Monumento se encuentra emplazado en las comunas de Ancud y Dalcahue.,Decreto Exento,26-08-2020,"2902,95",29029500,-73.92796663,-42.09371385
Humedal Salinas de Pullally – Dunas de Longotoma,No aplica,01758_SN_MT,4,Santuario de la Naturaleza,27-01-2020,Humedal Salinas de Pullally – Dunas de Longotoma,No aplica,El Monumento se encuentra emplazado en las comunas de Papudo y La Ligua.,Decreto Supremo,10-02-2021,677,6770000,-71.41537914,-32.37161187
Isla de Cachagua,No aplica,00228_SN_05405,2,Santuario de la Naturaleza,02-01-1979,Isla de Cachagua,No aplica,Sin Observaciones,Decreto Supremo,06-10-1979,0,0,-71.45706313,-32.58649899
Predio Los Huemules del Niblinto,No aplica,00757_SN_16302,1014,Santuario de la Naturaleza,26-10-1998,Predio Los Huemules del Niblinto,No aplica,Sin Observaciones,Decreto Exento,09-11-1998,"7852,2",78522000,-71.49769361,-36.73715944
Predio Los Nogales,No aplica,00120_SN_13115,726,Santuario de la Naturaleza,15-06-1973,Predio Los Nogales,No aplica,Sin Observaciones,Decreto Supremo,13-08-1973,11025,110250000,-70.44562771,-33.30465833
Quebrada de La Plata  ta,No aplica,01569_SN_13119,44,Santuario de la Naturaleza,17-05-2017,Quebrada de La Plata  ta,No aplica,Sin Observaciones,Decreto Ministerio del Medio Ambiente,17-05-2017,"1110,7",11107000,-70.90348807,-33.49461878
Estero Derecho,No aplica,01466_SN_04105,2,Santuario de la Naturaleza,08-07-2015,Estero Derecho,No aplica,Sin Observaciones,Decreto,08-07-2015,31680,316800000,-70.39477618,-30.36373225
Bahía Lomas,No aplica,01752_SN_12302,16,Santuario de la Naturaleza,11-06-2019,Bahía Lomas,No aplica,Sin Observaciones,Decreto,16-04-2020,"58,95",589460,-69.08620982,-52.57851091
Los Maitenes del Río,No aplica,01761_SN_MT,8,Santuario de la Naturaleza,17-04-2020,Los Maitenes del Río,No aplica,"El Monumento se encuentra emplazado en las provincias de Talca y Curicó, y en las comunas de Río Claro y Molina.",Decreto Supremo,17-06-2021,202,2020000,-71.1296748,-35.3033682
Calle Baquedano y Plaza Arturo Prat,No aplica,00216_ZT_01101,935,Zona Típica o Pintoresca,25-11-1977,Calle Baquedano y Plaza Arturo Prat,No aplica,Sin Observaciones,Decreto Supremo,21-12-1977,0,0,-70.15217269,-20.21503191
Pueblo de Tarapacá,No aplica,00118_ZT_01404,725,Zona Típica o Pintoresca,15-06-1973,Pueblo de Tarapacá,No aplica,Sin Observaciones,Decreto Supremo,09-08-1973,0,0,-69.51087,-19.924094
Pueblo de Isluga,No aplica,00557_ZT_01403,36,Zona Típica o Pintoresca,28-01-1992,Pueblo de Isluga,No aplica,Sin Observaciones,Decreto Supremo,0:00:00,0,0,-68.722486,-19.250817
Entorno de la Oficina Salitrera Pedro de Valdivia,No aplica,00781_ZT_02302,412,Zona Típica o Pintoresca,02-12-1999,Entorno de la Oficina Salitrera Pedro de Valdivia,No aplica,Sin Observaciones,Decreto Exento,11-12-1999,0,0,-69.66923631,-22.59650502
Pueblo  de Ayquina y campos de cultivo,No aplica,00144_ZT_02201,862,Zona Típica o Pintoresca,27-08-1974,Pueblo  de Ayquina y campos de cultivo,No aplica,Sin Observaciones,Decreto Supremo,17-12-1974,0,0,-68.32437133,-22.27876098
Caserío de Conchi Viejo,No aplica,00656_ZT_02201,274,Zona Típica o Pintoresca,14-05-1996,Caserío de Conchi Viejo,No aplica,Sin Observaciones,Decreto Exento,17-05-1996,0,0,-68.727484,-21.955416
Centro Histórico de Antofagasta,No aplica,00409_ZT_02101,1170,Zona Típica o Pintoresca,31-12-1985,Centro Histórico de Antofagasta,No aplica,Sin Observaciones,Decreto Supremo,31-01-1986,0,0,-70.39657854,-23.64348577
Sector de la Estación de Ferrocarriles de Copiapó,No aplica,00535_ZT_03101,268,Zona Típica o Pintoresca,31-07-1991,Sector de la Estación de Ferrocarriles de Copiapó,No aplica,Sin Observaciones,Decreto Supremo,30-10-1991,0,0,-70.34331479,-27.35995693
Sector Balneario de Zapallar,No aplica,00480_ZT_05405,584,Zona Típica o Pintoresca,01-12-1989,Sector Balneario de Zapallar,No aplica,Sin Observaciones,Decreto Supremo,23-02-1990,0,0,-71.46047297,-32.55279425
Centro Histórico de Los Andes,No aplica,00785_ZT_05301,9,Zona Típica o Pintoresca,12-01-2000,Centro Histórico de Los Andes,No aplica,Sin Observaciones,Decreto Exento,25-01-2000,"160,052",160052,-70.59827858,-32.83402128
Instalaciones agrícolas y Parque de la Ex Hacienda San Vicente Ferrer,No aplica,00622_ZT_05302,550,Zona Típica o Pintoresca,11-11-1994,Instalaciones agrícolas y Parque de la Ex Hacienda San Vicente Ferrer,No aplica,Sin Observaciones,Decreto Exento,26-11-1994,0,0,-70.59044379,-32.88017477
Plaza Aníbal Pinto,No aplica,00164_ZT_05101,556,Zona Típica o Pintoresca,10-06-1976,Plaza Aníbal Pinto,No aplica,Sin Observaciones,Decreto Supremo,21-12-1976,0,0,-71.62460909,-33.04309466
Complejo ferroviario de la Estación Barón,No aplica,00429_ZT_05101,1552,Zona Típica o Pintoresca,03-12-1986,Complejo ferroviario de la Estación Barón,No aplica,Sin Observaciones,Decreto Supremo,22-01-1987,0,0,-71.60056288,-33.03705235
Sector 1 de la Villa Frei,No aplica,01483_ZT_13120,517,Zona Típica o Pintoresca,18-12-2015,Sector 1 de la Villa Frei,No aplica,Sin Observaciones,Decreto,18-12-2015,"13,428,545","134285,45",-70.58178587,-33.45678192
Centro Histórico y Calle Comercio de Putaendo,No aplica,00831_ZT_05705,394,Zona Típica o Pintoresca,08-05-2002,Centro Histórico y Calle Comercio de Putaendo,No aplica,Sin Observaciones,Decreto Exento,04-06-2001,"129,6",1296000,-70.71924236,-32.62774404
Centro Histórico de La Serena,No aplica,00281_ZT_04101,499,Zona Típica o Pintoresca,12-02-1981,Centro Histórico de La Serena,No aplica,Sin Observaciones,Decreto Supremo,09-03-1981,"165,639",1656390,-71.24800208,-29.90406224
Pueblo de Diaguitas,No aplica,01314_ZT_04106,500,Zona Típica o Pintoresca,26-12-2012,Pueblo de Diaguitas,No aplica,Sin Observaciones,Decreto Supremo,03-01-2013,"19,435,894","194358,94",-70.63657244,-30.02249859
Sector Pasaje Ross,No aplica,00611_ZT_05101,316,Zona Típica o Pintoresca,19-07-1994,Sector Pasaje Ross,No aplica,Sin Observaciones,Decreto Exento,12-08-1994,0,0,-71.62467767,-33.04132742
"Borde Costero de Cartagena y sector de la casa, parque y tumba de Vicente Huidobro",Borde Costero de Cartagena,00780_ZT_05603,401,Zona Típica o Pintoresca,23-11-1999,"Borde Costero de Cartagena y sector de la casa, parque y tumba de Vicente Huidobro",No aplica,Sin Observaciones,Decreto Exento,08-01-2000,0,0,-71.60675429,-33.55083944
Sector de Algarrobo ubicado en el Entorno de La Parroquia la Candelaria,No aplica,00502_ZT_05602,568,Zona Típica o Pintoresca,07-06-1990,Sector de Algarrobo ubicado en el Entorno de La Parroquia la Candelaria,No aplica,Sin Observaciones,Decreto Supremo,21-07-1990,0,0,-71.66353729,-33.36023893
Entorno de la Iglesia de La Merced,No aplica,00129_ZT_06101,8,Zona Típica o Pintoresca,07-01-1974,Entorno de la Iglesia de La Merced,No aplica,Sin Observaciones,Decreto Supremo,11-02-1974,0,0,-70.73975898,-34.16870651
Plazuela del Instituto O´Higgins o Plaza Santa Cruz de Triana,No aplica,00253_ZT_06101,725,Zona Típica o Pintoresca,24-01-1980,Plazuela del Instituto O´Higgins o Plaza Santa Cruz de Triana,No aplica,Sin Observaciones,Decreto Supremo,26-02-1980,0,0,-70.74169273,-34.17378689
Entorno de la Iglesia Nuestra Señora de Gracias de Nercón,No aplica,01357_ZT_10201,72,Zona Típica o Pintoresca,28-01-2014,Entorno de la Iglesia Nuestra Señora de Gracias de Nercón,No aplica,Sin Observaciones,Decreto,28-02-2014,"59,800,661","598006,61",-73.784767,-42.50133625
Plaza de Guacarhue y construcciones de su entorno,No aplica,00538_ZT_06114,344,Zona Típica o Pintoresca,16-09-1991,Plaza de Guacarhue y construcciones de su entorno,No aplica,Sin Observaciones,Decreto Supremo,31-10-1991,0,0,-71.016197,-34.353659
Campamento Sewell,No aplica,00740_ZT_06108,857,Zona Típica o Pintoresca,27-08-1998,Campamento Sewell,No aplica,Sin Observaciones,Decreto Exento,09-09-1998,0,0,-70.38159317,-34.0848377
Entorno de la casa Patronal y otras dependencias de la Hacienda San José del Carmen el Huique,No aplica,00664_ZT_06306,488,Zona Típica o Pintoresca,29-08-1996,Entorno de la casa Patronal y otras dependencias de la Hacienda San José del Carmen el Huique,No aplica,Sin Observaciones,Decreto Exento,20-09-1996,"798,534",798534,-71.37286747,-34.52511479
Pueblo de San Pedro de Alcántara,No aplica,00130_ZT_06206,11,Zona Típica o Pintoresca,07-01-1974,Pueblo de San Pedro de Alcántara,No aplica,Sin Observaciones,Decreto Supremo,11-02-1974,0,0,-71.83698038,-34.76733822
Barrio Cívico - Eje Bulnes - Parque Almagro,No aplica,01050_ZT_13101,462,Zona Típica o Pintoresca,05-02-2008,Barrio Cívico - Eje Bulnes - Parque Almagro,No aplica,Sin Observaciones,Decreto Exento,17-03-2008,31,310000,-70.65211508,-33.45040825
Calle Centenario,No aplica,00791_ZT_10203,153,Zona Típica o Pintoresca,18-05-2000,Calle Centenario,No aplica,Sin Observaciones,Decreto Exento,25-05-2000,"3,9",39000,-73.77212662,-42.62410719
Capilla y Cementerio Indígena de Caicaén,No aplica,00801_ZT_10102,116,Zona Típica o Pintoresca,23-03-2001,Capilla y Cementerio Indígena de Caicaén,No aplica,Sin Observaciones,Decreto Exento,18-04-2001,"0,4191",4191,-73.18775196,-41.7948763
Entorno del Monumento Histórico de la Iglesia Nuestra Señora del Rosario de Chelín,No aplica,01538_ZT_10201,278,Zona Típica o Pintoresca,03-09-2016,Entorno del Monumento Histórico de la Iglesia Nuestra Señora del Rosario de Chelín,No aplica,Sin Observaciones,Decreto,04-11-2016,"38,884,203","388842,03",-73.51620761,-42.60273813
Conjunto Ferroviario de Collilelfu,No aplica,01350_ZT_14104,333,Zona Típica o Pintoresca,06-06-2013,Conjunto Ferroviario de Collilelfu,No aplica,Sin Observaciones,Decreto,19-11-2013,"2,440,832","24408,32",-72.81204272,-39.86298137
Pueblo de Vichuquén,No aplica,00507_ZT_07309,677,Zona Típica o Pintoresca,13-09-1990,Pueblo de Vichuquén,No aplica,Sin Observaciones,Decreto Supremo,23-10-1990,0,0,-71.99345413,-34.88359245
Sector de Villa Alegre,No aplica,00243_ZT_07407,2248,Zona Típica o Pintoresca,03-09-1979,Sector de Villa Alegre,No aplica,Sin Observaciones,Decreto Supremo,27-09-1979,0,0,-71.74174979,-35.67478952
Pueblo de Nirivilo,No aplica,00408_ZT_07406,1162,Zona Típica o Pintoresca,30-12-1985,Pueblo de Nirivilo,No aplica,Sin Observaciones,Decreto Supremo,26-02-1986,0,0,-72.09038399,-35.54439853
Huerta de Maule,No aplica,00671_ZT_07406,476,Zona Típica o Pintoresca,25-04-1997,Huerta de Maule,No aplica,Sin Observaciones,Decreto Exento,10-05-1997,0,0,-71.94344993,-35.66220275
Pueblo de Chanco,No aplica,00790_ZT_07202,155,Zona Típica o Pintoresca,18-05-2000,Pueblo de Chanco,No aplica,Sin Observaciones,Decreto Exento,30-06-2000,0,0,-72.53310948,-35.73422338
Calle General Pedro Lagos,No aplica,00530_ZT_14101,89,Zona Típica o Pintoresca,01-04-1991,Calle General Pedro Lagos,No aplica,Sin Observaciones,Decreto Supremo,13-05-1991,0,0,-73.250662,-39.830362
Isla de Mancera,No aplica,00119_ZT_14102,725,Zona Típica o Pintoresca,15-06-1973,Isla de Mancera,No aplica,Sin Observaciones,Decreto Supremo,09-08-1973,180,1800000,-73.39198372,-39.89335602
Entorno casa Hollstein,No aplica,00768_ZT_10301,261,Zona Típica o Pintoresca,08-09-1999,Entorno casa Hollstein,No aplica,Sin Observaciones,Decreto Exento,23-08-1999,"0,7526",7526,-73.10250384,-40.58003154
Cerro San Benito de los  Piques,No aplica,00285_ZT_13114,1661,Zona Típica o Pintoresca,09-04-1981,Cerro San Benito de los  Piques,No aplica,Sin Observaciones,Decreto Supremo,23-05-1981,20,200000,-70.51504349,-33.38545204
Parque Municipal de Los Dominicos.,No aplica,00340_ZT_13114,1296,Zona Típica o Pintoresca,15-11-1983,Parque Municipal de Los Dominicos.,No aplica,Sin Observaciones,Decreto Supremo,02-02-1984,0,0,-70.54342669,-33.40804638
Iglesia de ex Fundo Rangue,No aplica,00803_ZT_13404,189,Zona Típica o Pintoresca,25-04-2001,Iglesia de ex Fundo Rangue,No aplica,Sin Observaciones,Decreto Exento,12-05-2001,"0,1907",1907,-70.94767432,-33.84737437
Calle Dieciocho,No aplica,00329_ZT_13101,126,Zona Típica o Pintoresca,07-02-1983,Calle Dieciocho,No aplica,Sin Observaciones,Decreto Supremo,16-03-1983,0,0,-70.65791154,-33.4482701
Sector calle Enrique Concha y Toro,No aplica,00470_ZT_13101,276,Zona Típica o Pintoresca,19-05-1989,Sector calle Enrique Concha y Toro,No aplica,Sin Observaciones,Decreto Supremo,23-06-1989,0,0,-70.6661626,-33.44612752
Sector Casonas Av. República,No aplica,00582_ZT_13101,780,Zona Típica o Pintoresca,10-11-1992,Sector Casonas Av. República,No aplica,Sin Observaciones,Decreto Supremo,23-12-1992,0,0,-70.66731674,-33.45337767
Conjunto Virginia Opazo,No aplica,00584_ZT_13101,780,Zona Típica o Pintoresca,10-11-1992,Conjunto Virginia Opazo,No aplica,Sin Observaciones,Decreto Supremo,23-12-1992,0,0,-70.66912208,-33.44932505
Sector que indica de la Oficina Salitrera María Elena,No aplica,01061_ZT_02302,1936,Zona Típica o Pintoresca,19-05-2008,Sector que indica de la Oficina Salitrera María Elena,No aplica,Sin Observaciones,Decreto Exento,0:00:00,256,2560000,-69.66395622,-22.34617765
Pueblo San Francisco de Chiuchiu,No aplica,00897_ZT_02201,207,Zona Típica o Pintoresca,29-03-2004,Pueblo San Francisco de Chiuchiu,No aplica,Sin Observaciones,Decreto Exento,13-04-2004,0,0,-68.64164276,-22.3379578
Pueblo de Zúñiga,No aplica,00919_ZT_06117,26,Zona Típica o Pintoresca,11-01-2005,Pueblo de Zúñiga,No aplica,Sin Observaciones,Decreto Exento,21-01-2005,"18,08",180800,-71.10062163,-34.35545582
Las casas del ferrocarril de Antofagasta,No aplica,01340_ZT_02101,374,Zona Típica o Pintoresca,21-05-2013,Las casas del ferrocarril de Antofagasta,No aplica,Sin Observaciones,Decreto,17-06-2013,"0,90508","9050,8",-70.39360656,-23.65455621
Centro Histórico de Lolol,No aplica,00863_ZT_06304,350,Zona Típica o Pintoresca,16-05-2003,Centro Histórico de Lolol,No aplica,Sin Observaciones,Decreto Exento,03-06-2003,"5,6",56000,-71.64461147,-34.72850113
